关注房源人数,总价,平米价,精简装,面积,建造时间,室,厅,小区名称,所在大区域,所在小区域,建筑类型,建筑结构,梯户比例,梯,户,产权年限,户型结构,海景,地铁,公交,轻轨,购物,银行,饭店,学区,采光,休闲
15,140.0,25925.9,简,54.0,1990.0,2.0,1.0,实验小学同庆街$,西岗,英华街$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
35,29.5,5488.4,简,53.75,1996.0,2.0,1.0,十里岗小区$,开发区,杏花里$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
4,45.0,8540.5,精,52.69,2011.0,1.0,1.0,岭湾峰尚一期$,开发区,杏花里$,板楼$,钢,0.5,2.0,4.0,50.0,平层,0,0,1,0,1,0,0,0,0,1
3,82.0,14713.8,简,55.73,1990.0,2.0,1.0,椒房$,甘井子,金三角$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
10,125.0,23987.7,精,52.11,1990.0,2.0,1.0,金二街$,甘井子,金三角$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,1,1,0,0,0,0,1
12,69.0,11683.0,简,59.06,1995.0,2.0,1.0,杨柳街$,甘井子,甘井子$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
8,91.6,10110.4,精,90.6,2011.0,2.0,1.0,岭湾峰尚一期$,开发区,杏花里$,板楼$,钢混,0.3333333333333333,1.0,3.0,50.0,平层,0,0,1,0,1,0,0,0,0,1
11,54.0,9420.8,精,57.32,2011.0,2.0,1.0,名城和顺人家$,开发区,杏花里$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
27,210.0,17565.9,精,119.55,2005.0,3.0,1.0,和平现代城$,沙河口,和平广场$,板楼$,钢混,0.375,3.0,8.0,70.0,平层,0,1,1,0,1,1,0,1,0,1
7,78.0,14264.8,精,54.68,2010.0,1.0,1.0,艾维尼小城$,甘井子,生态新城$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
8,62.0,12434.8,精,49.86,1996.0,2.0,1.0,中青街$,中山,青云街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,0,1
4,142.0,15334.8,精,92.6,2015.0,3.0,1.0,万科朗润园$,甘井子,魅力之城$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
24,189.0,18991.2,简,99.52,2001.0,2.0,1.0,东北名苑$,甘井子,大纺$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
6,213.0,24008.1,毛,88.72,2018.0,2.0,2.0,大连港天下粮仓$,甘井子,鹏辉$,板楼$,钢混,1.0,2.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
4,148.0,14495.6,精,102.1,2011.0,3.0,1.0,逸林派$,甘井子,万科假日$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
9,78.9,14895.2,精,52.97,2012.0,1.0,1.0,远洋广场$,甘井子,华南$,塔楼$,钢混,0.21428571428571427,3.0,14.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
22,70.0,11846.3,简,59.09,2000.0,1.0,1.0,天河新苑$,沙河口,阳光月秀$,板楼$,钢混,0.16666666666666666,2.0,12.0,70.0,平层,0,0,1,0,1,0,1,0,0,0
27,66.0,12485.8,精,52.86,2007.0,1.0,1.0,泊林和山$,甘井子,叠翠$,塔楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
9,70.0,16726.4,简,41.85,1997.0,1.0,1.0,顺发路$,甘井子,大纺$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,0,0,0,0,0
14,79.8,13043.5,精,61.18,1995.0,2.0,1.0,柳河小区$,甘井子,促进路$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,1,0,0,1
5,146.0,25120.4,简,58.12,2011.0,1.0,0.0,金色年华公馆$,沙河口,中山公园$,塔楼$,钢混,0.11428571428571427,4.0,35.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
8,38.0,10439.6,毛,36.4,2009.0,1.0,1.0,林茂小区$,西岗,石道街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
17,111.0,13058.8,精,85.0,1993.0,3.0,1.0,侯一小区$,沙河口,侯家沟$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
7,110.0,16014.0,简,68.69,1990.0,2.0,1.0,由家村$,高新园区,软件园$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,1,1,0,0,1,1,0,0,0
1,48.6,5403.0,精,89.95,,2.0,2.0,海湾壹号$,普兰店,普兰店$,塔楼$,钢,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,1,0,0,1,0
4,260.0,31545.7,精,82.42,2014.0,5.0,3.0,欧尚广场$,甘井子,泉水龙畔金泉$,板楼$,钢混,0.5,1.0,2.0,70.0,暂无数据,0,1,1,0,1,0,0,0,0,1
9,76.0,12984.8,简,58.53,2001.0,2.0,1.0,锦华中园$,沙河口,锦华$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
7,136.0,9855.1,精,138.0,2007.0,3.0,2.0,碧海尚城$,金州,碧海$,板楼$,钢混,1.0,2.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
19,215.0,40247.1,精,53.42,2009.0,1.0,1.0,幸福e家五期$,沙河口,幸福e家$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,1,1,0,0,1,1
2,74.5,9480.8,精,78.58,2011.0,2.0,1.0,湾里南小区$,开发区,金湾新城$,板楼$,钢混,0.3333333333333333,1.0,3.0,0.0,平层,0,0,1,1,1,1,0,0,1,0
26,36.0,8817.0,精,40.83,2013.0,1.0,1.0,海脉未来城$,金州,城润$,板塔结合$,钢混,0.5,2.0,4.0,70.0,平层,0,0,0,0,1,0,0,0,1,1
4,90.0,15000.0,简,60.0,1990.0,2.0,1.0,山峦街$,中山,中南$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
87,96.0,17422.9,精,55.1,2011.0,2.0,1.0,因特摩尔$,高新园区,高新园区$,塔楼$,钢混,0.15,6.0,40.0,70.0,平层,0,1,1,1,1,0,0,0,1,1
10,78.0,25523.6,精,30.56,2007.0,1.0,0.0,嘉和花样年华三期$,中山,三八南$,板楼$,钢混,0.2307692307692308,6.0,26.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
6,208.0,14868.8,精,139.89,,3.0,1.0,华润海中国一期$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,0,0,1,0,0,1,1,1,1,1
16,56.0,8484.8,精,66.0,2004.0,2.0,1.0,康居小区$,金州,金润$,塔楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,1,0,0,0,0,0,0
4,206.0,19619.0,毛,105.0,2009.0,3.0,2.0,金寓花园三期$,甘井子,机场$,板楼$,钢,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
7,79.8,16789.4,精,47.53,1989.0,2.0,1.0,兴华路$,甘井子,山东路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
6,50.5,12546.6,精,40.25,1994.0,1.0,1.0,星苑小区$,沙河口,孙家沟$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
35,75.0,20718.2,精,36.2,2014.0,1.0,1.0,圣托里尼$,高新园区,中海$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,1,1,0,0,0,0,0,0,1
18,81.0,11932.8,精,67.88,2009.0,2.0,1.0,苹果公寓（住宅）$,甘井子,机场乐购$,板楼$,钢混,0.1,2.0,20.0,70.0,平层,0,0,1,0,1,0,0,0,0,1
11,60.0,11853.0,简,50.62,2014.0,2.0,1.0,泉水P2区$,甘井子,泉水龙畔金泉$,板楼$,框架,0.25,3.0,12.0,70.0,平层,0,0,1,1,1,1,0,0,0,1
12,135.0,16910.9,简,79.83,1998.0,2.0,2.0,星台花园一期$,沙河口,幸福e家$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,0
9,155.0,22177.7,简,69.89,1995.0,2.0,1.0,湖畔小区$,中山,三八南$,板楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
6,62.0,7720.1,简,80.31,1997.0,2.0,1.0,古城丁区$,金州,古城汇金$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,1,0
5,85.0,22973.0,精,37.0,2000.0,1.0,1.0,桃源小学$,中山,八一路$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
3,51.0,11313.2,简,45.08,1989.0,2.0,1.0,兴华路$,甘井子,山东路$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
59,172.0,19185.7,精,89.65,2009.0,2.0,1.0,中海华庭$,高新园区,中海$,板塔结合$,钢混,0.2727272727272727,3.0,11.0,70.0,平层,0,0,1,0,1,0,0,0,0,1
5,48.0,9106.4,精,52.71,2006.0,2.0,1.0,裕民新苑$,开发区,东城$,板楼$,钢混,0.3333333333333333,1.0,3.0,50.0,平层,0,0,0,0,1,1,1,0,1,0
5,105.0,18505.5,精,56.74,1991.0,2.0,1.0,八十中周家街$,甘井子,大纺$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
3,150.0,23155.3,精,64.78,2010.0,1.0,1.0,良运四季汇$,中山,二七$,板楼$,钢混,0.15384615384615385,2.0,13.0,70.0,平层,0,1,0,0,0,0,0,0,1,1
15,50.0,9076.1,精,55.09,2016.0,2.0,1.0,海尚明珠$,旅顺口,龙王塘$,板楼$,钢混,0.42857142857142855,3.0,7.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
16,102.0,12561.6,简,81.2,2012.0,2.0,1.0,大连海湾城一期$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,0,0,1,0,1,1,0,0,0,1
5,79.8,14634.1,精,54.53,1988.0,2.0,1.0,山东路$,甘井子,山东路$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
9,40.5,9642.9,精,42.0,2010.0,1.0,0.0,左岸经典$,开发区,红梅翠竹$,塔楼$,钢混,0.15,6.0,40.0,50.0,平层,0,0,1,1,1,0,0,0,0,1
1,50.0,8369.6,简,59.74,1990.0,2.0,1.0,于洼小区$,金州,碧海$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
9,53.0,14887.6,简,35.6,1995.0,1.0,0.0,康平街$,西岗,莲花白云$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,1,0,0,0,1
38,134.9,17202.2,简,78.42,2003.0,2.0,1.0,和兴家园$,甘井子,促进路$,板楼$,钢混,0.2,1.0,5.0,70.0,平层,0,0,1,0,1,0,1,0,0,1
27,100.0,11983.2,精,83.45,2007.0,2.0,1.0,泊林和山$,甘井子,叠翠$,塔楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,1,1,0,0,1,0
6,88.0,12222.2,精,72.0,2007.0,2.0,1.0,泡崖康顺园$,甘井子,泡崖八区$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
13,85.0,15923.6,简,53.38,2000.0,1.0,1.0,虹桥干休所$,甘井子,机场$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
3,101.0,12948.7,简,78.0,2003.0,2.0,2.0,新星绿城一期$,甘井子,机场乐购$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
10,62.0,10179.0,简,60.91,1993.0,2.0,1.0,侯一小区$,沙河口,侯家沟$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,1,0,0,0,0,0,1,1
2,93.0,13316.2,精,69.84,2003.0,2.0,1.0,泡崖美林园$,甘井子,美林园$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,1,1,1
49,156.9,30776.8,精,50.98,1997.0,2.0,1.0,34中林荫巷$,西岗,唐山街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
20,230.0,25586.8,精,89.89,2013.0,2.0,1.0,颐和星海$,沙河口,孙家沟$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,1,1,0,0,0,0,1
17,56.5,12176.7,精,46.4,1992.0,1.0,1.0,侯二小区$,沙河口,侯家沟$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
1,95.0,9937.2,精,95.6,1989.0,2.0,2.0,香炉礁$,西岗,香炉礁$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
13,45.8,8282.1,精,55.3,,2.0,1.0,开.东山小区$,开发区,东山$,板楼$,钢混,0.3333333333333333,1.0,3.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
9,70.0,8941.1,简,78.29,2003.0,2.0,1.0,湾里南小区$,开发区,金湾新城$,板楼$,钢混,0.3333333333333333,1.0,3.0,50.0,平层,0,0,1,1,1,1,0,0,0,0
20,102.0,13821.1,精,73.8,2016.0,2.0,2.0,中海凤凰熙岸$,甘井子,甘井子其它$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
33,75.0,12171.4,简,61.62,2001.0,2.0,1.0,锦华中园$,沙河口,锦华$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
19,94.0,9371.9,精,100.3,2015.0,2.0,1.0,中环城市广场$,开发区,倚山里$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,1,1,0,0,0,0,0,1
11,171.0,22056.0,简,77.53,2015.0,2.0,2.0,大华锦绣华城四期$,高新园区,庙岭$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
6,41.0,12058.8,毛,34.0,1993.0,1.0,1.0,香炉礁$,西岗,香炉礁$,板楼$,砖混,0.25,1.0,4.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
5,73.0,20165.7,简,36.2,2014.0,1.0,1.0,圣托里尼$,高新园区,中海$,板楼$,钢混,0.3333333333333333,2.0,6.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
8,116.0,13162.4,精,88.13,2012.0,2.0,1.0,大连海湾城一期$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
8,93.8,11342.2,精,82.7,2002.0,2.0,2.0,玉丽街$,甘井子,泡崖八区$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,1,1,1
0,63.0,10535.1,简,59.8,1995.0,2.0,1.0,石油六闾$,甘井子,甘井子$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
5,78.0,15451.7,简,50.48,2005.0,1.0,0.0,和平现代城$,沙河口,和平广场$,塔楼$,钢混,0.35,7.0,20.0,70.0,平层,0,1,1,0,1,1,0,1,0,1
8,71.0,10948.3,精,64.85,2011.0,2.0,1.0,名城和顺人家$,开发区,杏花里$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
8,113.0,14955.0,精,75.56,2012.0,2.0,2.0,万科魅力之城$,甘井子,魅力之城$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,1,1
3,85.0,13322.9,精,63.8,2015.0,2.0,1.0,正源吉祥e家祥福园$,开发区,城润$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,0,0,0,0,0,0,0,0,0,0
8,110.8,18946.6,精,58.48,2011.0,1.0,1.0,鑫汇茗苑$,甘井子,华东$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
9,62.5,12520.0,简,49.92,,1.0,1.0,星月街$,沙河口,星海人家商圈$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
9,159.0,15347.5,精,103.6,2012.0,4.0,1.0,翡翠春城$,甘井子,叠翠$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
17,130.0,16754.7,简,77.59,1999.0,3.0,1.0,文荟小区$,高新园区,凌水$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
0,34.0,5964.9,简,57.0,1990.0,2.0,1.0,南棉小区$,金州,站前$,板楼$,钢混,0.25,1.0,4.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
19,50.0,11627.9,精,43.0,1993.0,1.0,1.0,玉门街$,沙河口,孙家沟$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,1,1,0,0,0,0
7,89.5,12440.9,精,71.94,2002.0,2.0,1.0,泡崖四区$,甘井子,泡崖四区$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
14,54.0,9818.2,精,55.0,2012.0,1.0,1.0,远洋时代城二期$,开发区,高城山$,板楼$,钢混,0.5,2.0,4.0,0.0,平层,0,0,0,0,0,0,0,0,0,0
5,52.0,11818.2,简,44.0,2007.0,2.0,1.0,生辉第一城$,金州,城润$,板楼$,钢混,0.2857142857142857,2.0,7.0,70.0,跃层,0,1,1,1,1,1,1,0,0,0
20,169.5,19964.7,精,84.9,2010.0,2.0,2.0,大有恬园二期$,高新园区,凌水$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,1,1,0,0,1,1
20,123.0,21567.6,精,57.03,2013.0,2.0,1.0,雯君庭$,高新园区,中海$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,1,0,0,0,1,0
3,78.0,9059.2,简,86.1,2007.0,2.0,1.0,绿洲半岛北岸$,开发区,海富$,塔楼$,钢混,0.3333333333333333,2.0,6.0,50.0,平层,0,0,1,0,1,1,0,0,0,0
4,33.0,5633.3,精,58.58,2017.0,1.0,1.0,世茂御龙海湾$,金州,金州其他$,板楼$,钢混,0.08333333333333333,1.0,12.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
7,72.8,13620.2,精,53.45,1995.0,2.0,1.0,马栏小学北$,沙河口,马栏$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,1,1,0,0,1,1
6,62.0,11868.3,简,52.24,1995.0,2.0,1.0,石油六闾$,甘井子,甘井子$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,1,0,1,0,0,0
23,73.0,14260.6,精,51.19,2012.0,1.0,0.0,MINI印象$,高新园区,高新园区$,塔楼$,钢混,0.125,6.0,48.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
13,57.9,13792.3,精,41.98,1995.0,2.0,1.0,马栏小学南$,沙河口,马栏$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
65,63.0,11886.8,精,53.0,1991.0,2.0,1.0,高寿街$,中山,景山$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,0,0,0,0,0,0
8,164.0,20192.1,精,81.22,2018.0,2.0,2.0,远洋荣域B2区$,甘井子,华南$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,0,0,1,1,0,0,0,1
8,200.0,20374.9,精,98.16,2012.0,2.0,1.0,中心裕景$,西岗,英华街$,塔楼$,钢混,0.42857142857142855,3.0,7.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
3,81.0,16386.8,精,49.43,2006.0,1.0,1.0,东特星中环$,甘井子,周水子$,板塔结合$,钢混,0.25,2.0,8.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
4,106.0,19813.1,精,53.5,2002.0,1.0,1.0,府佳名都$,甘井子,促进路$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
17,137.0,15101.4,精,90.72,2016.0,2.0,1.0,华润海中国六期$,开发区,华润海中国$,板楼$,钢混,0.6666666666666666,2.0,3.0,50.0,平层,1,0,1,0,1,1,0,0,0,1
2,410.0,25371.3,精,161.6,2008.0,2.0,2.0,大连明珠$,沙河口,星海广场$,板塔结合$,钢混,0.75,3.0,4.0,70.0,平层,1,1,1,0,1,1,1,0,1,1
15,145.0,14905.4,精,97.28,1998.0,2.0,1.0,台四小区$,沙河口,南沙$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,0,0,0,0,1,1,0
5,135.0,11732.0,精,115.07,1999.0,3.0,2.0,泡崖五区$,甘井子,泡崖市场$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,0,1,0,1,1,0,0,1,1
28,79.0,14034.5,精,56.29,2010.0,1.0,0.0,芝麻街$,高新园区,高新园区$,塔楼$,钢混,0.25,5.0,20.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
28,82.0,15937.8,精,51.45,2012.0,1.0,1.0,MINI印象$,高新园区,高新园区$,塔楼$,钢混,0.125,6.0,48.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
22,180.0,20093.8,精,89.58,2002.0,2.0,1.0,碧海园$,中山,虎滩$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
12,75.0,13850.4,简,54.15,1993.0,2.0,1.0,春华街$,中山,二七$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
5,34.0,9601.8,精,35.41,2008.0,1.0,0.0,荷塘悦色$,旅顺口,龙王塘$,板楼$,钢混,0.18181818181818185,2.0,11.0,70.0,平层,0,1,1,1,1,0,0,0,1,1
10,128.0,14455.1,毛,88.55,1996.0,2.0,2.0,红梅小区$,开发区,红梅翠竹$,板楼$,砖混,0.5,1.0,2.0,50.0,平层,0,0,1,1,1,0,0,0,0,1
1,48.0,7868.9,精,61.0,2009.0,2.0,2.0,卧龙园$,金州,金湾新城$,板楼$,钢混,0.3333333333333333,1.0,3.0,0.0,平层,0,0,0,0,0,0,0,0,0,0
28,70.0,14028.1,精,49.9,2011.0,1.0,1.0,我爱我家$,甘井子,叠翠$,板楼$,钢混,1.6666666666666667,5.0,3.0,70.0,平层,0,1,0,0,1,1,0,0,0,0
1,43.0,7858.2,简,54.72,2003.0,1.0,1.0,湾里西$,开发区,金湾新城$,板楼$,钢混,0.3333333333333333,1.0,3.0,50.0,平层,0,0,1,0,1,1,0,0,0,0
10,118.0,23600.0,精,50.0,2016.0,2.0,1.0,亿达云集公寓$,中山,青云街$,塔楼$,钢混,0.10526315789473684,2.0,19.0,40.0,复式,0,0,0,0,0,0,0,0,0,0
20,83.0,25405.6,简,32.67,1990.0,1.0,1.0,实验小学市场街$,西岗,英华街$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
6,142.5,17463.2,精,81.6,2010.0,2.0,1.0,中体奥林匹克花园$,甘井子,溪之谷$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
0,77.0,9771.6,精,78.8,2011.0,2.0,1.0,湾里南小区$,开发区,金湾新城$,板楼$,钢混,0.3333333333333333,1.0,3.0,0.0,平层,0,0,1,1,1,1,0,0,1,0
24,85.8,9545.0,精,89.89,2010.0,2.0,1.0,金润小区B区$,金州,金润$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,1,1,1,1,0,0,0,0,0
4,56.0,9627.0,简,58.17,1991.0,2.0,1.0,山庄南一街$,西岗,莲花白云$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
6,129.0,15146.2,精,85.17,2016.0,2.0,1.0,华润海中国六期$,开发区,华润海中国$,板楼$,钢混,0.6666666666666666,2.0,3.0,50.0,平层,1,0,1,0,1,0,0,0,0,1
42,79.0,10836.8,精,72.9,2016.0,2.0,1.0,万科城$,金州,金纺$,板楼$,钢混,0.4,2.0,5.0,70.0,平层,0,1,1,1,1,1,0,0,0,0
4,115.0,13372.1,精,86.0,2016.0,3.0,2.0,中海凤凰熙岸$,甘井子,甘井子其它$,板楼$,钢混,0.5,1.0,2.0,70.0,平层,0,0,0,0,1,0,0,0,0,0
11,75.6,15047.8,精,50.24,2012.0,1.0,1.0,大连天地悦翠台$,高新园区,黄泥川$,板楼$,钢混,0.5,2.0,4.0,70.0,平层,0,1,1,0,0,0,0,0,1,0
6,72.0,8181.8,毛,88.0,,2.0,2.0,鲁能胜地琴海园$,金州,金石滩$,未知$,未知,0.5,1.0,2.0,70.0,平层,0,0,1,1,1,0,0,0,0,1
84,213.0,36585.4,简,58.22,1995.0,3.0,1.0,九中安民街$,中山,中山友好$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
3,76.5,8168.7,简,93.65,2002.0,2.0,2.0,玉意街$,甘井子,泡崖八区$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,0,0,0,0,0,0,0,0
8,66.0,18835.6,简,35.04,2011.0,1.0,0.0,嘉创E人国际$,高新园区,高新园区$,板楼$,钢混,0.2,5.0,25.0,70.0,平层,0,1,0,0,0,0,0,0,0,0
8,88.0,14248.7,简,61.76,1990.0,2.0,1.0,兰玉街$,沙河口,马栏$,板楼$,砖混,0.5,1.0,2.0,70.0,平层,0,1,1,0,1,1,0,0,0,1
10,93.0,13314.2,简,69.85,2005.0,2.0,1.0,山海一家一期$,高新园区,华录$,塔楼$,钢混,0.25,2.0,8.0,70.0,平层,0,1,1,0,1,0,1,0,0,0
2,71.0,12095.4,简,58.7,2010.0,1.0,1.0,红星海一期城市别馆$,开发区,红星海$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,0,0,0,0,1,1
3,63.0,8750.0,精,72.0,1992.0,2.0,2.0,胜利西小区$,金州,光明$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,1,0
5,58.0,11153.8,简,52.0,2009.0,1.0,0.0,世元国际公寓$,开发区,红梅翠竹$,塔楼$,钢混,0.16666666666666666,5.0,30.0,50.0,平层,0,1,0,0,0,0,0,0,0,0
2,102.0,12983.7,精,78.56,2002.0,2.0,1.0,泡崖四区$,甘井子,泡崖四区$,板楼$,砖混,0.3333333333333333,1.0,3.0,70.0,平层,0,0,1,0,1,0,0,0,0,0
9,90.0,26785.7,精,33.6,2007.0,1.0,0.0,前城国际二期$,西岗,英华街$,板楼$,钢混,0.3333333333333333,1.0,3.0,70.0,平层,0,1,1,0,1,1,0,0,0,0
4,109.8,12253.1,精,89.61,2010.0,2.0,2.0,热岛黄金海岸$,开发区,华润海中国$,板楼$,钢混,0.5,2.0,4.0,50.0,平层,1,0,0,0,0,0,0,0,1,1
